"tourney_date","match_num","surface","player1_name","player2_name","match_outcome","player1_hand","player2_hand","rank_diff","elo_diff","ht_diff","age_diff","set1_diff","set2_diff","set3_diff","set1_outcome","set2_outcome","set3_outcome"
20000724,21,"Clay","Nicolas Lapentti","Michel Kratochvil","WW","R","R",-94,-10.5583198443724,3,2.7,3,4,0,"1","1","0"
20000724,22,"Clay","Jeff Tarango","Bohdan Ulihrach","LL","L","R",-15,0.225249362186787,-8,6.2,-3,-4,0,"0","0","0"
20000724,23,"Clay","Carlos Moya","Adrian Voinea","WLL","R","R",-36,-0.534361626459031,5,-2,4,-3,-2,"1","0","0"
20000724,24,"Clay","Emilio Benfele Alvarez","Francisco Costa","WW","R","R",-20,10.574487962539,3,0.600000000000001,2,3,0,"1","1","0"
20000724,25,"Clay","Younes El Aynaoui","Alberto Martin","LL","R","R",-53,-11.4229552089619,18,6.9,-1,-1,0,"0","0","0"
20000724,26,"Clay","Albert Portas","Nicolas Massu","LL","R","R",-18,-2.30576308533773,5,5.9,-2,-2,0,"0","0","0"
20000724,27,"Clay","Slava Dosedel","Fernando Meligeni","WW","R","L",-43,-30.2009056832146,3,0.699999999999999,5,3,0,"1","1","0"
20000724,28,"Clay","Marat Safin","Agustin Calleri","LL","R","R",-77,0.806544232419355,10,-3.4,-2,-1,0,"0","0","0"
20000724,29,"Clay","Fernando Vicente","Federico Luzzi","LWL","R","R",-229,-39.14549997581,-8,2.8,-1,1,-1,"0","1","0"
20000724,30,"Clay","Mariano Zabaleta","Christian Ruud","WW","R","R",-79,-22.9662025596283,-5,-5.5,3,4,0,"1","1","0"
20000724,31,"Clay","Rainer Schuettler","Ivan Ljubicic","LL","R","R",-14,-33.0727436290176,-13,2.9,-2,-4,0,"0","0","0"
20000724,32,"Clay","Alex Corretja","Fernando Gonzalez","WW","R","R",-125,39.7647185241817,-3,6.3,5,4,0,"1","1","0"
20000724,33,"Clay","Yevgeny Kafelnikov","Sargis Sargsian","WLW","R","R",-78,17.2661583436918,10,-0.700000000000003,2,-2,2,"1","0","1"
20000724,34,"Clay","Albert Costa","Francisco Clavet","WLL","R","L",-33,19.9508085435154,-3,-6.7,2,-3,-4,"1","0","0"
20000724,35,"Clay","Nicolas Lapentti","Bohdan Ulihrach","WW","R","R",-70,-19.9824131991875,0,-1.5,5,6,0,"1","1","0"
20000724,36,"Clay","Adrian Voinea","Emilio Benfele Alvarez","LL","R","R",-58,0.248757796607606,2,-1.7,-4,-2,0,"0","0","0"
20000724,37,"Clay","Nicolas Massu","Alberto Martin","WLL","R","R",-1,28.9733575727857,8,-1.2,2,-5,-5,"1","0","0"
20000724,38,"Clay","Slava Dosedel","Agustin Calleri","LL","R","R",-27,-19.1561449830044,0,6.1,-6,-5,0,"0","0","0"
20000724,39,"Clay","Mariano Zabaleta","Federico Luzzi","WW","R","R",-217,-27.9302424364184,-5,1.9,3,4,0,"1","1","0"
20000724,40,"Clay","Alex Corretja","Ivan Ljubicic","WW","R","R",-67,35.3155327268948,-13,4.9,1,2,0,"1","1","0"
20000724,41,"Clay","Yevgeny Kafelnikov","Francisco Clavet","LL","R","L",-46,-1.3270564830284,7,-5.3,-3,-4,0,"0","0","0"
20000724,42,"Clay","Nicolas Lapentti","Emilio Benfele Alvarez","LWL","R","R",-139,-9.95692794957313,5,-3.7,-2,2,-1,"0","1","0"
20000724,43,"Clay","Alberto Martin","Agustin Calleri","LWL","R","R",-17,-7.82558869374066,-8,-1.9,-2,2,-2,"0","1","0"
20000724,44,"Clay","Alex Corretja","Mariano Zabaleta","WW","R","R",-38,65.8622201061569,-3,3.8,3,6,0,"1","1","0"
20000724,45,"Clay","Francisco Clavet","Emilio Benfele Alvarez","LL","L","R",-99,0.545836248197247,0,4.1,-3,-2,0,"0","0","0"
20000724,46,"Clay","Alex Corretja","Agustin Calleri","WLW","R","R",-76,36.4916978002152,-3,2.4,3,-1,4,"1","0","1"
20000724,47,"Clay","Alex Corretja","Emilio Benfele Alvarez","WW","R","R",-140,44.685852194533,-3,-1.4,3,5,3,"1","1","1"
20000717,1,"Clay","Magnus Norman","Bjorn Phau","WW","R","R",-195,92.561456680111,13,3.4,4,4,0,"1","1","0"
20000717,2,"Clay","Francisco Clavet","Daniel Elsner","LWL","L","R",-86,20.5210043406796,0,10.2,-2,2,-3,"0","1","0"
20000717,3,"Clay","Markus Hantschk","Fernando Meligeni","LL","R","L",-8,-28.2162821007707,8,-6.6,-5,-4,0,"0","0","0"
20000717,4,"Clay","Dominik Hrbaty","Jiri Novak","LL","R","R",-13,-19.1979833047551,-7,-2.8,-3,-2,0,"0","0","0"
20000717,5,"Clay","Younes El Aynaoui","Christian Vinck","WW","R","L",-108,-19.6949650686515,10,4,5,1,0,"1","1","0"
20000717,6,"Clay","Karol Kucera","Slava Dosedel","WW","R","R",-8,19.9195722988159,5,-3.6,4,5,0,"1","1","0"
20000717,7,"Clay","Jan Hernych","Marc Kevin Goellner","LL","R","R",-15,10,-6,-8.8,-5,-3,0,"0","0","0"
20000717,8,"Clay","Franco Squillari","Fernando Gonzalez","WW","L","R",-114,37.6502312184411,0,5,5,3,0,"1","1","0"
20000717,9,"Clay","Tommy Haas","David Miketa","LWW","R","R",-186,29.4718376473108,5,-2.9,-3,2,4,"0","1","1"
20000717,10,"Clay","Fernando Vicente","Rainer Schuettler","LWL","R","R",-33,-10.1585289801617,0,-0.899999999999999,-2,2,-3,"0","1","0"
20000717,11,"Clay","Hicham Arazi","Andrew Ilie","WLL","L","R",-19,-28.3161294137196,-5,2.5,2,-4,-1,"1","0","0"
20000717,12,"Clay","Marat Safin","Andrei Pavel","LWW","R","R",-28,-53.0702180093622,10,-6,-2,3,3,"0","1","1"
20000717,13,"Clay","Karim Alami","Fredrik Jonsson","LWW","R","R",-74,-0.541915490560314,-8,3.8,-6,1,4,"0","1","1"
20000717,14,"Clay","Gaston Gaudio","Jacobo Diaz","WW","R","R",-91,39.3174325071402,2,-2.4,4,2,0,"1","1","0"
20000717,15,"Clay","Andrei Medvedev","Bernd Karbacher","WW","R","R",-394,-0.582824085096263,8,-6.4,3,4,0,"1","1","0"
20000717,16,"Clay","Yevgeny Kafelnikov","Julien Boutter","WLW","R","R",-97,19.5655111714862,0,0.199999999999999,1,-1,1,"1","0","1"
20000717,17,"Clay","Magnus Norman","Daniel Elsner","WLL","R","R",-131,89.3686580877916,5,2.6,2,-1,-2,"1","0","0"
20000717,18,"Clay","Jiri Novak","Fernando Meligeni","WW","R","L",-57,10.1146831758826,10,-3.9,3,4,0,"1","1","0"
20000717,19,"Clay","Younes El Aynaoui","Karol Kucera","LL","R","R",-35,-30.1492784621109,5,2.5,-3,-4,0,"0","0","0"
20000717,20,"Clay","Franco Squillari","Marc Kevin Goellner","LWW","L","R",-310,47.422598009116,-13,-4.9,-2,4,3,"0","1","1"
20000717,21,"Clay","Tommy Haas","Rainer Schuettler","LL","R","R",-46,56.7829178707195,8,-2,-2,-1,0,"0","0","0"
20000717,22,"Clay","Marat Safin","Andrew Ilie","LL","R","R",-45,-15.4925370446224,13,-3.8,-1,-1,0,"0","0","0"
20000717,23,"Clay","Karim Alami","Gaston Gaudio","WLL","R","R",-7,-38.1749943593413,10,5.5,2,-3,-2,"1","0","0"
20000717,24,"Clay","Yevgeny Kafelnikov","Andrei Medvedev","WLL","R","R",-43,9.28955234793489,-3,0.599999999999998,1,-2,-3,"1","0","0"
20000717,25,"Clay","Jiri Novak","Daniel Elsner","LL","R","R",-89,15.2402035632924,7,3.8,-4,-5,0,"0","0","0"
20000717,26,"Clay","Franco Squillari","Karol Kucera","WW","L","R",-30,26.4546800741582,-5,-1.4,2,5,0,"1","1","0"
20000717,27,"Clay","Andrew Ilie","Rainer Schuettler","WW","R","R",-13,43.8833381949062,0,0,3,2,0,"1","1","0"
20000717,28,"Clay","Gaston Gaudio","Andrei Medvedev","WW","R","R",-7,37.3949657154501,-18,-4.2,5,1,0,"1","1","0"
20000717,29,"Clay","Franco Squillari","Daniel Elsner","WW","L","R",-113,32.0485720775521,0,3.4,1,1,0,"1","1","0"
20000717,30,"Clay","Gaston Gaudio","Andrew Ilie","WW","R","R",-14,19.9344759757778,-5,-2.6,4,2,0,"1","1","0"
20000717,31,"Clay","Franco Squillari","Gaston Gaudio","WLL","L","R",-21,-0.776879720186798,8,3.3,4,-3,-2,"1","0","0"
20000925,1,"Clay","Mariano Puerta","Orlin Stanoytchev","WW","L","R",-117,49.7069073816322,-5,-7,5,3,0,"1","1","0"
20000925,2,"Clay","Daniel Elsner","David Sanchez","LL","R","R",-1,24.4651171062192,0,-0.699999999999999,-3,-5,0,"0","0","0"
20000925,3,"Clay","Juan Antonio Marin","Olivier Rochus","WLL","R","R",-2,9.38715612124929,7,5.9,2,-5,-5,"1","0","0"
20000925,4,"Clay","Alex Calatrava","Clemens Trimmel","WW","R","R",-124,10.0567318211267,5,5,4,4,0,"1","1","0"
20000925,5,"Clay","Galo Blanco","Sebastian Prieto","WLW","R","R",-97,-0.559168359153773,-7,-1.4,4,-4,1,"1","0","1"
20000925,6,"Clay","Christophe Rochus","Marcelo Charpentier","WLW","R","L",-113,-18.2900264265638,-10,-5.5,3,-3,4,"1","0","1"
20000925,7,"Clay","Juan Balcells","Alberto Berasategui","WW","R","R",-14,28.0835775383562,17,-2,5,4,0,"1","1","0"
20000925,8,"Clay","Stefan Koubek","Hernan Gumy","LL","L","R",-48,8.62661530679816,-13,-4.8,-5,-3,0,"0","0","0"
20000925,9,"Clay","Alberto Martin","Fernando Meligeni","WW","R","L",-54,3.0574966240199,-5,-7.4,3,3,0,"1","1","0"
20000925,10,"Clay","Markus Hantschk","Mariano Hood","WLW","R","L",-189,-28.0720965031019,10,-4.3,4,-1,5,"1","0","1"
20000925,11,"Clay","Adrian Voinea","Diego Nargiso","LL","R","L",-135,0.511821650939737,-3,-4.4,-1,-6,0,"0","0","0"
20000925,12,"Clay","Francisco Clavet","Mikhail Youzhny","WW","L","R",-86,9.93104823384397,0,13.7,4,2,0,"1","1","0"
20000925,13,"Clay","Albert Portas","Andrea Gaudenzi","WW","R","R",-34,17.8779169722336,5,-0.300000000000001,4,5,0,"1","1","0"
20000925,14,"Clay","Sergi Bruguera","Emilio Benfele Alvarez","LWW","R","R",-9,-42.1163110381269,5,1.8,-2,3,2,"0","1","1"
20000925,15,"Clay","Stefano Tarallo","Federico Luzzi","WW","R","R",-107,-8.075875739092,-3,3.8,2,4,0,"1","1","0"
20000925,16,"Clay","Fernando Vicente","Stephane Huet","LL","R","L",-64,-28.0192085159563,0,-5.9,-3,-5,0,"0","0","0"
20000925,18,"Clay","Alex Calatrava","Olivier Rochus","WLL","R","R",-37,-0.502761722414334,22,7.6,5,-3,-4,"1","0","0"
20000925,19,"Clay","Christophe Rochus","Galo Blanco","WW","R","R",-25,-17.2210086905866,-3,-2.2,3,2,0,"1","1","0"
20000925,20,"Clay","Juan Balcells","Hernan Gumy","WW","R","R",-9,26.7808954107404,2,-3.3,2,2,0,"1","1","0"
20000925,21,"Clay","Alberto Martin","Markus Hantschk","WW","R","R",-12,39.0498965210418,-13,-0.800000000000001,3,5,0,"1","1","0"
20000925,22,"Clay","Francisco Clavet","Diego Nargiso","WLL","L","L",-203,9.63055610937204,-5,1.4,1,-4,-3,"1","0","0"
20000925,23,"Clay","Albert Portas","Sergi Bruguera","LL","R","R",-41,26.7253447958844,0,-2.8,-1,-2,0,"0","0","0"
20000925,24,"Clay","Stephane Huet","Stefano Tarallo","WW","L","R",-43,-20.7491486464937,-5,4.9,2,4,0,"1","1","0"
20000925,25,"Clay","David Sanchez","Olivier Rochus","WLL","R","R",-8,-9.5526465851965,15,2.8,1,-3,-4,"1","0","0"
20000925,26,"Clay","Christophe Rochus","Juan Balcells","WW","R","R",-13,-24.9020578531322,-20,-3.5,2,1,0,"1","1","0"
20000925,27,"Clay","Alberto Martin","Diego Nargiso","LL","R","L",-186,10.3729387257436,-13,-8.5,-2,-3,0,"0","0","0"
20000925,28,"Clay","Sergi Bruguera","Stephane Huet","LWW","R","L",-1,11.0636490768004,8,0.200000000000003,-2,3,1,"0","1","1"
20000925,29,"Clay","Christophe Rochus","Olivier Rochus","LL","R","R",-28,-16.5340836210132,2,2.1,-2,-2,0,"0","0","0"
20000925,30,"Clay","Sergi Bruguera","Diego Nargiso","LL","R","L",-142,-9.76524795998012,0,-0.899999999999999,-2,-2,0,"0","0","0"
20000925,31,"Clay","Olivier Rochus","Diego Nargiso","WW","R","L",-145,-0.80408672982594,-20,-10.9,1,5,0,"1","1","0"
20001016,1,"Hard","Alex Corretja","Gianluca Pozzi","WW","R","L",-38,66.1572351099599,0,-8.8,5,4,0,"1","1","0"
20001016,2,"Hard","Alexander Popp","Stephane Huet","LWW","R","L",-19,9.60191876533236,21,-5.5,-2,5,2,"0","1","1"
20001016,3,"Hard","Mikael Tillstrom","Nicolas Mahut","WLW","R","R",-370,-10.0082819270542,-5,9.9,3,-3,3,"1","0","1"
20001016,4,"Hard","Albert Costa","Julien Boutter","LL","R","R",-61,39.0954342778377,-10,-1.2,-4,-2,0,"0","0","0"
20001016,5,"Hard","Marcelo Rios","Fernando Vicente","WLW","L","R",-10,66.3677475314703,-5,1.2,2,-3,5,"1","0","1"
20001016,6,"Hard","Fabrice Santoro","Karim Alami","WLL","R","R",-3,-1.38942350042612,-7,0.5,3,-2,-1,"1","0","0"
20001016,7,"Hard","Stefan Koubek","Paul Henri Mathieu","WW","L","R",-236,-20.2558345601685,-10,5,3,2,0,"1","1","0"
20001016,8,"Hard","Alberto Martin","Juan Albert Viloca Puig","WLL","R","R",-135,20.3663203428625,-10,-5.6,2,-2,-6,"1","0","0"
20001016,9,"Hard","Jan Michael Gambill","Francisco Clavet","LWW","R","L",-17,-9.66372471039131,7,-8.6,-1,1,3,"0","1","1"
20001016,10,"Hard","Hicham Arazi","Greg Rusedski","WW","L","L",-30,-27.78211570761,-18,-0.200000000000003,3,2,0,"1","1","0"
20001016,11,"Hard","Marc Rosset","Renzo Furlan","WW","R","R",-291,-8.83187402884755,26,-0.5,3,1,0,"1","1","0"
20001016,12,"Hard","Younes El Aynaoui","Carlos Moya","WLL","R","R",-22,-8.53432660044496,3,4.9,1,-2,-4,"1","0","0"
20001016,14,"Hard","Andreas Vinciguerra","Arnaud Di Pasquale","LWW","L","R",-9,41.9777089641029,-5,-2,-1,3,2,"0","1","1"
20001016,15,"Hard","Nicolas Escude","Slava Dosedel","WW","R","R",-24,8.00942665981052,2,-5.6,3,1,0,"1","1","0"
20001016,16,"Hard","Juan Carlos Ferrero","Magnus Gustafsson","LL","R","R",-42,-57.8922382203618,-2,-13.1,-4,-1,0,"0","0","0"
20001016,17,"Hard","Alex Corretja","Alexander Popp","WW","R","R",-79,91.8081458835013,-21,2.6,5,2,0,"1","1","0"
20001016,18,"Hard","Mikael Tillstrom","Julien Boutter","WW","R","R",-13,8.87608390928381,-5,2.1,1,2,0,"1","1","0"
20001016,19,"Hard","Marcelo Rios","Karim Alami","LWW","L","R",-6,6.48393013403324,-10,-2.5,-1,3,2,"0","1","1"
20001016,20,"Hard","Stefan Koubek","Juan Albert Viloca Puig","LL","L","R",-171,-20.2514121290192,-10,-4,-2,-1,0,"0","0","0"
20001016,21,"Hard","Jan Michael Gambill","Hicham Arazi","WW","R","L",-8,18.0827237347553,15,-3.6,3,2,0,"1","1","0"
20001016,22,"Hard","Marc Rosset","Carlos Moya","LWL","R","R",-9,1.65248112104905,11,5.8,-1,1,-1,"0","1","0"
20001016,23,"Hard","Max Mirnyi","Andreas Vinciguerra","WW","R","L",-8,-14.5673582046247,16,3.6,3,6,0,"1","1","0"
20001016,24,"Hard","Nicolas Escude","Magnus Gustafsson","LWW","R","R",-13,-66.7594501381354,0,-9.2,-2,3,4,"0","1","1"
20001016,25,"Hard","Alex Corretja","Mikael Tillstrom","WW","R","R",-67,98.9249515312451,-5,-2.1,2,3,0,"1","1","0"
20001016,26,"Hard","Marcelo Rios","Juan Albert Viloca Puig","WW","L","R",-187,7.36400437071779,-10,-2.9,2,2,0,"1","1","0"
20001016,27,"Hard","Jan Michael Gambill","Carlos Moya","WLL","R","R",-15,9.64516979312043,0,-0.800000000000001,1,-1,-2,"1","0","0"
20001016,28,"Hard","Nicolas Escude","Max Mirnyi","WLL","R","R",-2,-16.11903260549,-11,1.3,3,-1,-3,"1","0","0"
20001016,29,"Hard","Alex Corretja","Marcelo Rios","WW","R","L",-24,79.021092623804,5,1.7,1,3,0,"1","1","0"
20001016,30,"Hard","Max Mirnyi","Carlos Moya","LL","R","R",-2,17.228227929269,6,-0.900000000000002,-2,-1,0,"0","0","0"
20001016,31,"Hard","Alex Corretja","Carlos Moya","WW","R","R",-35,93.350129932677,-10,2.4,3,4,0,"1","1","0"
20001023,1,"Carpet","Andrei Pavel","Stephane Huet","WW","R","L",-92,61.6634580275397,3,-2.7,2,2,0,"1","1","0"
20001023,2,"Carpet","Tommy Haas","Roger Federer","LL","R","R",-14,56.4306414249684,3,3.3,-3,-3,0,"0","0","0"
20001023,3,"Carpet","Nicolas Escude","Nicolas Thomann","LL","R","R",-143,12.1313090229175,2,-3.3,-2,-3,0,"0","0","0"
20001023,4,"Carpet","Nicolas Lapentti","Marcelo Rios","LWW","R","L",-13,-28.7844052913119,13,-0.699999999999999,-3,2,2,"0","1","1"
20001023,5,"Carpet","Lleyton Hewitt","Cyril Saulnier","WW","R","R",-108,50.3338498331482,-10,-5.5,4,4,0,"1","1","0"
20001023,6,"Carpet","Younes El Aynaoui","Andreas Vinciguerra","LL","R","L",-27,-49.7893740393615,13,9.5,-6,-5,0,"0","0","0"
20001023,7,"Carpet","Karim Alami","Greg Rusedski","LL","R","L",-26,3.17053046423143,-8,0.299999999999997,-2,-5,0,"0","0","0"
20001023,8,"Carpet","Juan Carlos Ferrero","Richard Krajicek","LL","R","R",-10,-8.06123554966848,-13,-8.2,-2,-3,0,"0","0","0"
20001023,9,"Carpet","Cedric Pioline","Davide Sanguinetti","LWL","R","R",-57,-18.1436916442703,0,3.2,-3,3,-4,"0","1","0"
20001023,10,"Carpet","Hicham Arazi","Michel Kratochvil","LWW","L","R",-92,-7.27688372977605,-10,5.5,-3,3,4,"0","1","1"
20001023,11,"Carpet","Arnaud Clement","Alex Calatrava","LWW","R","R",-29,-10.0695709431889,-17,-4.5,-2,1,4,"0","1","1"
20001023,12,"Carpet","Tim Henman","Tommy Robredo","WW","R","R",-130,-9.72053158380004,5,7.7,3,2,0,"1","1","0"
20001023,13,"Carpet","Wayne Ferreira","George Bastl","LL","R","R",-78,8.59500528469994,2,3.6,-4,-3,0,"0","0","0"
20001023,14,"Carpet","Dominik Hrbaty","Sebastien Grosjean","LWW","R","R",-7,-18.9198488802369,8,0.400000000000002,-3,2,2,"0","1","1"
20001023,15,"Carpet","Gaston Gaudio","Jerome Golmard","LL","R","L",-8,65.4285592216529,-13,-5.3,-2,-5,0,"0","0","0"
20001023,16,"Carpet","Thomas Enqvist","Jan Michael Gambill","WW","R","R",-23,1.53615734777827,0,3.3,1,1,0,"1","1","0"
20001023,17,"Carpet","Andrei Pavel","Roger Federer","LL","R","R",-7,68.3963385243351,-2,7.5,-1,-2,0,"0","0","0"
20001023,18,"Carpet","Nicolas Lapentti","Nicolas Thomann","LL","R","R",-168,11.0845266871672,5,-3.7,-1,-1,0,"0","0","0"
20001023,19,"Carpet","Lleyton Hewitt","Andreas Vinciguerra","WW","R","L",-40,28.8024836093816,0,0,3,2,0,"1","1","0"
20001023,20,"Carpet","Richard Krajicek","Greg Rusedski","WLL","R","L",-48,1.59072642844558,3,1.7,4,-1,-2,"1","0","0"
20001023,21,"Carpet","Hicham Arazi","Davide Sanguinetti","WW","L","R",-34,-45.5438714044885,-13,-1.1,2,2,0,"1","1","0"
20001023,22,"Carpet","Tim Henman","Arnaud Clement","WW","R","R",-18,0.557174084321787,12,3.3,3,2,0,"1","1","0"
20001023,23,"Carpet","Dominik Hrbaty","George Bastl","WW","R","R",-71,9.43587963771756,0,-2.7,4,1,0,"1","1","0"
20001023,24,"Carpet","Thomas Enqvist","Jerome Golmard","WW","R","L",-34,8.81569304808568,2,-0.5,2,4,0,"1","1","0"
20001023,25,"Carpet","Roger Federer","Nicolas Thomann","WW","R","R",-151,-16.5393104821505,2,-8.6,2,2,0,"1","1","0"
20001023,26,"Carpet","Lleyton Hewitt","Greg Rusedski","WW","R","L",-60,49.8449892131159,-13,-7.5,1,4,0,"1","1","0"
20001023,27,"Carpet","Tim Henman","Hicham Arazi","WW","R","L",-27,6.61053609148507,10,-0.899999999999999,3,3,0,"1","1","0"
20001023,28,"Carpet","Thomas Enqvist","Dominik Hrbaty","LWW","R","R",-20,19.6065580609054,7,3.8,-2,4,3,"0","1","1"
20001023,29,"Carpet","Lleyton Hewitt","Roger Federer","LWL","R","R",-25,72.0388509166776,-5,0.400000000000002,-2,2,-1,"0","1","0"
20001023,30,"Carpet","Thomas Enqvist","Tim Henman","WW","R","R",-4,19.506628069538,5,0.5,5,3,0,"1","1","0"
20001023,31,"Carpet","Thomas Enqvist","Roger Federer","WLW","R","R",-28,32.6501071987309,5,7.4,4,-2,1,"1","0","1"
20001009,1,"Hard","Nicolas Massu","Satoshi Iwabuchi","WW","R","L",-248,28.9561978232873,8,-4.1,4,3,0,"1","1","0"
20001009,2,"Hard","Leander Paes","Fredrik Jonsson","WW","R","R",-31,9.47368207841873,-15,3.8,1,3,0,"1","1","0"
20001009,3,"Hard","Christophe Rochus","Andrea Gaudenzi","WLL","R","R",-38,13.6708634553743,-13,-5.3,2,-3,-2,"1","0","0"
20001009,4,"Hard","Karol Kucera","Paul Goldstein","WW","R","R",-9,28.9989851047574,10,2.5,5,4,0,"1","1","0"
20001009,5,"Hard","Davide Sanguinetti","Leos Friedl","WLL","R","R",-331,26.8696716482827,5,4.4,2,-5,-2,"1","0","0"
20001009,7,"Hard","Chris Woodruff","Olivier Rochus","LL","R","R",-3,-58.9611707822269,20,8,-2,-2,0,"0","0","0"
20001009,9,"Hard","Jonas Bjorkman","Jeff Tarango","WLW","R","L",-22,1.39335290194526,3,-3.3,2,-3,1,"1","0","1"
20001009,11,"Hard","Alex Calatrava","Andre Sa","LWL","R","R",-31,17.866014827465,5,3.9,-2,6,-4,"0","1","0"
20001009,12,"Hard","Daniel Elsner","Gouichi Motomura","WW","R","R",-103,24.3288723209855,10,-5,2,2,0,"1","1","0"
20001009,13,"Hard","Jason Stoltenberg","Cecil Mamiit","LL","R","R",-57,9.26418421251128,12,6.3,-3,-2,0,"0","0","0"
20001009,14,"Hard","Sergi Bruguera","Barry Cowan","WW","R","L",-80,21.1060630975492,0,3.6,2,3,0,"1","1","0"
20001009,15,"Hard","Sjeng Schalken","Paradorn Srichaphan","WLW","R","R",-44,19.43278790048,8,2.7,2,-2,4,"1","0","1"
20001009,16,"Hard","David Prinosil","Mikhail Youzhny","WLW","R","R",-66,10.0019829594883,2,9.3,4,-4,1,"1","0","1"
20001009,17,"Hard","Christian Vinck","Yong Il Yoon","LWL","L","R",-89,-10.8220962779342,8,-1.9,-2,5,-4,"0","1","0"
20001009,19,"Hard","George Bastl","Andrei Stoliarov","LWW","R","R",-19,-7.79644530311407,5,1.8,-2,5,6,"0","1","1"
20001009,21,"Hard","Andrew Ilie","Vincent Spadea","LL","R","R",-106,46.1276451460585,-3,-1.8,-4,-5,0,"0","0","0"
20001009,22,"Hard","Harel Levy","Jeff Salzenstein","LWW","R","L",-209,-10.2877436833201,0,-4.8,-2,6,5,"0","1","1"
20001009,24,"Hard","Markus Hantschk","Wayne Black","LL","R","R",-38,-26.1466328941308,18,-4.1,-3,-2,0,"0","0","0"
20001009,25,"Hard","Gustavo Kuerten","Nicolas Massu","WW","R","R",-71,-38.1246957672313,7,3.1,1,6,0,"1","1","0"
20001009,26,"Hard","Andrea Gaudenzi","Leander Paes","WW","R","R",-47,-9.08276405002357,5,-0.199999999999999,3,4,0,"1","1","0"
20001009,27,"Hard","Karol Kucera","Leos Friedl","WLW","R","R",-337,19.0545438449376,5,2.9,5,-2,2,"1","0","1"
20001009,28,"Hard","Dominik Hrbaty","Laurence Tieleman","WW","R","R",-109,12.4413413291431,3,-5.2,1,2,0,"1","1","0"
20001009,29,"Hard","Nicolas Lapentti","Olivier Rochus","WW","R","R",-59,-56.7328278259172,20,4.4,1,1,0,"1","1","0"
20001009,30,"Hard","Jonas Bjorkman","Takao Suzuki","LWW","R","R",-105,1.29389415523519,8,4.5,-3,5,5,"0","1","1"
20001009,32,"Hard","Byron Black","Daniel Elsner","WW","R","R",-64,-31.4327179474285,-8,9.3,4,5,0,"1","1","0"
20001009,33,"Hard","Michael Chang","Cecil Mamiit","LL","R","R",-107,19.7334185204277,2,4.4,-2,-2,0,"0","0","0"
20001009,34,"Hard","Sjeng Schalken","Sergi Bruguera","WW","R","R",-40,-1.62527810437768,5,-5.7,2,4,0,"1","1","0"
20001009,35,"Hard","David Prinosil","Yong Il Yoon","WLL","R","R",-145,0.311327244503445,10,0.5,2,-2,-5,"1","0","0"
20001009,36,"Hard","Mark Philippoussis","Wayne Arthurs","WW","R","L",-73,-1.57185577175096,6,-5.6,4,2,0,"1","1","0"
20001009,37,"Hard","Hicham Arazi","George Bastl","WLW","L","R",-53,1.97463538738134,-8,1.4,2,-2,2,"1","0","1"
20001009,38,"Hard","Vincent Spadea","Eric Taino","LL","R","L",-149,1.85497573130237,8,0.699999999999999,-3,-2,0,"0","0","0"
20001009,39,"Hard","Harel Levy","Hyung Taik Lee","WW","R","R",-43,0.00827487271817517,5,-2.6,4,2,0,"1","1","0"
20001009,40,"Hard","Wayne Black","Taylor Dent","WW","R","R",-84,9.24885690228552,-18,7.5,2,4,0,"1","1","0"
20001009,41,"Hard","Gustavo Kuerten","Andrea Gaudenzi","LWW","R","R",-100,0.186941334859284,7,-3.1,-3,3,2,"0","1","1"
20001009,42,"Hard","Dominik Hrbaty","Karol Kucera","WW","R","R",-38,-28.2560177740941,-5,-3.9,2,2,0,"1","1","0"
20001009,45,"Hard","Sjeng Schalken","Cecil Mamiit","WW","R","R",-79,8.08688379742671,20,-0.199999999999999,4,4,0,"1","1","0"
20001009,46,"Hard","Mark Philippoussis","Yong Il Yoon","WW","R","R",-191,-19.9074661088816,21,-3.1,1,2,0,"1","1","0"
20001009,47,"Hard","Hicham Arazi","Eric Taino","WW","L","L",-263,-5.98737839172372,0,1.4,2,4,0,"1","1","0"
20001009,48,"Hard","Harel Levy","Wayne Black","LL","R","R",-50,-8.97467956243554,15,-4.8,-1,-3,0,"0","0","0"
20001009,49,"Hard","Gustavo Kuerten","Dominik Hrbaty","WLL","R","R",-30,-0.74640664148501,7,1.3,1,-4,-3,"1","0","0"
20001009,50,"Hard","Nicolas Lapentti","Byron Black","WW","R","R",-16,10.2006188376138,13,-6.9,4,4,0,"1","1","0"
20001009,51,"Hard","Mark Philippoussis","Sjeng Schalken","LL","R","R",-37,-28.3256445157124,3,-0.100000000000001,-4,-3,0,"0","0","0"
20001009,52,"Hard","Hicham Arazi","Wayne Black","LWW","L","R",-73,-14.4861365209192,5,0,-1,4,4,"0","1","1"
